date	actual	predicted
2022-08-01	37.5	37.16073216573203
2022-08-01	18.0	20.777840862478318
2022-08-01	17.0	20.83416439684238
2022-08-01	0.0	0.0035299251843175575
2022-08-01	0.0	0.6341242909608844
2022-08-01	0.0	1.234879307855391
2022-08-01	0.0	0.12496720240441711
2022-08-01	4.0	2.4135450905307994
2022-08-01	0.0	0.017517645798574826
2022-08-01	0.0	0.005620585605124253
2022-08-01	7.0	4.606026325788855
2022-08-01	4.0	2.7898681009336483
2022-08-01	21.0	5.077293026505436
2022-08-01	1.0	3.2062832402655856
2022-08-01	11.0	10.458060771819767
2022-08-01	0.0	0.03553828858788834
2022-08-01	10.0	3.0732261765855586
2022-08-01	0.0	0.005345551274103882
2022-08-01	9.0	12.453782143555461
2022-08-01	16.0	4.024140109054059
2022-08-01	0.0	3.4708753042914324
2022-08-01	1.0	0.5192711721694531
2022-08-01	0.0	0.004905774862195663
2022-08-01	1.0	1.9662981122415006
2022-08-01	17.0	12.021062494212185
2022-08-01	0.0	0.25457633650538586
2022-08-01	0.0	0.0070898802986595405
2022-08-01	1.0	0.2444662067044649
2022-08-01	0.0	0.0012274856790628983
2022-08-01	1.0	6.848643045975596
2022-08-01	3.0	3.443269245260476
2022-08-01	9.0	5.90380796103084
2022-08-01	0.0	0.013319230654679807
2022-08-01	0.0	0.001147102217919931
2022-08-01	0.0	0.001598449431108872
2022-08-01	1.0	2.7478623835782057
2022-08-01	5.0	5.088239576974108
2022-08-01	1.0	8.246576933581217
2022-08-01	0.0	0.04127092404721266
2022-08-01	0.0	0.0012489208926773658
2022-08-01	0.0	0.003242888978546951
2022-08-01	0.0	0.006146291917601383
2022-08-01	0.0	0.010946480062482724
2022-08-01	1.0	3.904571018754555
2022-08-01	0.0	2.2917956051599435
2022-08-01	1.0	2.390967343434764
2022-08-01	0.0	0.03414608774117504
2022-08-01	2.0	2.4466043623933604
2022-08-01	0.0	0.05749840455423078
2022-08-01	0.0	0.0389299912070091
2022-08-01	0.0	1.9440209339458516
2022-08-01	2.0	1.3598952950542473
2022-08-01	1.0	6.136324110155069
2022-08-01	0.0	0.1040095435888694
2022-08-01	0.0	0.039806327176905305
2022-08-01	0.0	0.03763379688370013
2022-08-01	6.0	2.076964589079196
2022-08-01	0.0	0.02662775964538265
2022-08-01	2.0	4.372495340826582
2022-08-01	0.0	0.031038314221226528
2022-08-01	0.0	0.052620467747784526
2022-08-01	1.0	1.7564764322701163
2022-08-01	0.0	0.3591284503413616
2022-08-01	0.0	0.028434640242415564
2022-08-01	0.0	0.10890977409532417
2022-08-01	0.0	0.008515568403672083
2022-08-01	0.0	0.014472569817132791
2022-08-01	6.0	8.14296853039879
2022-08-01	3.0	7.324956837662883
2022-08-01	3.0	0.6671230355787142
2022-08-01	0.0	0.05303962657846853
2022-08-01	37.5	36.485396234094395
2022-08-01	1.0	1.664150583750128
2022-08-01	0.0	0.008568392880032574
2022-08-01	20.0	17.069291620741286
2022-08-01	37.5	25.801065987317273
2022-08-01	8.0	4.286099014437213
2022-08-01	22.0	13.53373423036442
2022-08-01	1.0	4.297092670228841
2022-08-01	10.0	30.6272638750409
2022-08-01	18.0	12.273869384234722
2022-08-01	3.0	6.114163038808912
2022-08-01	0.0	0.03959016847883527
2022-08-01	0.0	0.0019683026757377
2022-08-01	0.0	0.01957051413619262
2022-08-01	12.0	4.68508995214769
2022-08-01	0.0	0.03410534851374755
2022-08-01	0.0	0.07274540291506902
2022-08-01	37.5	35.487445932783146
2022-08-01	4.0	6.5252012627141145
2022-08-01	0.0	0.0014368269932048495
2022-08-01	4.0	2.371342843652582
2022-08-01	1.0	2.20879170112923
2022-08-01	2.0	2.372495981512632
2022-08-01	0.0	0.06728722016586945
2022-08-01	0.0	0.8922155021578235
2022-08-01	2.0	2.7092574731464554
2022-08-01	24.0	33.092348909704796
2022-08-01	1.0	2.010183337826306
2022-08-01	4.0	1.796602064502038
2022-08-01	1.0	1.5930592130181294
2022-08-01	0.0	0.010121347613194201
2022-08-01	0.0	0.07523662453400015
2022-08-01	4.0	2.5841424414105316
2022-08-01	0.0	0.05213179079110565
2022-08-01	21.0	10.494093057191323
2022-08-01	1.0	2.3188987945149897
2022-08-01	0.0	0.0358787025652728
2022-08-01	23.0	6.38631735538906
2022-08-01	13.0	24.770409175490613
2022-08-01	0.0	0.015912359264843808
2022-08-01	0.0	0.0022635730775637133
2022-08-01	0.0	0.014354771852235448
2022-08-01	10.0	3.9280249342665066
2022-08-01	2.0	3.239582235014553
2022-08-01	0.0	0.003910771717415195
2022-08-01	0.0	0.28425424198914595
2022-08-01	0.0	0.09434515565572904
2022-08-01	0.0	2.5298512568825497
2022-08-01	0.0	0.015604693200387345
2022-08-01	0.0	0.1286521818044457
2022-08-01	1.0	4.463269587425206
2022-08-01	5.0	8.290075177219784
2022-08-01	5.0	9.986536659054504
2022-08-01	1.0	4.465732437736373
2022-08-01	0.0	0.0016919287142321269
2022-08-01	0.0	0.044575680911670065
2022-08-01	28.0	25.437085579816596
2022-08-01	0.0	0.02600171013725732
2022-08-01	0.0	0.08532335672840002
2022-08-01	4.0	3.35919127972488
2022-08-01	36.0	27.72719373269051
2022-08-01	2.0	1.6105078667455759
2022-08-01	2.0	2.7682856432414504
2022-08-01	2.0	3.668806630972163
2022-08-01	2.0	5.112448853107514
2022-08-01	2.0	5.204225605277512
2022-08-01	2.0	1.9898860927110784
2022-08-01	0.0	1.2151032048657426
2022-08-01	4.0	4.426621913568009
2022-08-01	15.0	2.903232467255475
2022-08-01	0.0	5.150053651138248
2022-08-01	1.0	1.6032893286905137
2022-08-01	16.0	13.263701750081307
2022-08-01	17.0	3.508425721470999
2022-08-01	0.0	0.22638569845101664
2022-08-01	0.0	0.1359677626612374
2022-08-01	3.0	10.61702356645582
2022-08-01	2.0	2.876282708942316
2022-08-01	1.0	1.9514924717440092
2022-08-01	4.0	2.692709055292387
2022-08-01	0.0	0.10807265782420625
2022-08-01	9.0	9.094037438670192
2022-08-01	0.0	0.005580185272517734
2022-08-01	0.0	0.24755048943173158
2022-08-01	0.0	0.07051130970129688
2022-08-01	0.0	0.016669487537054203
2022-08-01	15.0	7.122475033926582
2022-08-01	12.0	13.743707919129054
2022-08-01	2.0	1.6515563452049358
2022-08-01	1.0	1.3722883078567696
2022-08-01	0.0	0.48889555371340243
2022-08-01	2.0	5.115978860785021
2022-08-01	0.0	0.00126399947131692
2022-08-01	37.5	33.38106577667648
2022-08-01	11.0	7.305552631359927
2022-08-01	0.0	0.05444885211728039
2022-08-01	0.0	0.0012260776854605315
2022-08-01	1.0	2.967318937190756
2022-08-01	24.0	32.85179439428608
2022-08-01	0.0	0.2671054576544021
2022-08-01	12.0	26.750069949508624
2022-08-01	0.0	0.43469338479671793
2022-08-01	5.0	1.5937249256647863
2022-08-01	21.0	5.814172155491012
2022-08-01	0.0	0.03989220305640734
2022-08-01	0.0	0.008113262851234487
2022-08-01	0.0	3.9610558722008555
2022-08-01	37.5	26.894199681755744
2022-08-01	5.0	3.5899014376479585
2022-08-01	0.0	0.03028728371823967
2022-08-01	0.0	0.5635081894798503
2022-08-01	0.0	0.0014213423758555627
2022-08-01	0.0	0.0031785090378767845
2022-08-01	3.0	4.653301729286137
2022-08-01	1.0	5.326935513871146
2022-08-01	7.0	10.29610245320536
2022-08-01	2.0	2.3555906069405634
2022-08-01	13.0	8.353145519535097
2022-08-01	0.0	0.06615341818820578
2022-08-01	0.0	0.002195607631582304
2022-08-01	0.0	0.0027477177295356986
2022-08-01	2.0	3.182692229551714
2022-08-01	2.0	2.3351623962515484
2022-08-01	7.0	2.539447752400798
2022-08-01	27.0	24.900590666991825
2022-08-01	0.0	0.023477273195314976
2022-08-01	0.0	0.001817089851323547
2022-08-01	4.0	22.379603772639534
2022-08-01	5.0	3.871106739469213
2022-08-01	3.0	13.825387239590938
2022-08-01	2.0	4.902594925625164
2022-08-01	11.0	4.579649671061797
2022-08-01	0.0	0.0013315354163370794
2022-08-01	1.0	1.4442081558154483
2022-08-01	0.0	0.010181220339487181
2022-08-01	0.0	0.033214022018612864
2022-08-01	0.0	0.4654769241074445
2022-08-01	16.0	24.31613903939718
2022-08-01	0.0	0.001241338636263658
2022-08-01	4.0	16.957007771351535
2022-08-01	0.0	0.08555066347581042
2022-08-01	2.0	2.7136599489090663
2022-08-01	7.0	5.054535328387415
2022-08-01	0.0	0.10638495072243334
2022-08-01	10.0	3.2958499639807965
2022-08-01	0.0	0.12463622830852633
2022-08-01	1.0	2.662105372438378
2022-08-01	3.0	3.1393328753799445
2022-08-01	1.0	5.55681840628567
2022-08-01	0.0	0.001378771893156604
2022-08-01	0.0	0.07335723034092473
2022-08-01	0.0	0.0071105537335965285
2022-08-01	1.0	2.649008568617955
2022-08-01	0.0	0.0395781753396995
2022-08-01	9.0	3.2617515962600963
2022-08-01	8.0	3.4782539317088736
2022-08-01	9.0	4.936725082477499
2022-08-01	5.0	3.1657299255565365
2022-08-01	7.0	11.888300109060944
2022-08-01	3.0	2.1151853128823497
2022-08-01	0.0	0.0012485148539676336
2022-08-01	9.0	3.207518604135654
2022-08-01	6.0	4.619247321740515
2022-08-01	16.0	33.38014313678491
2022-08-01	5.0	10.630187541817776
2022-08-01	0.0	0.07318124515354038
2022-08-01	11.0	3.3460116031947127
2022-08-01	0.0	0.0028989351980045265
2022-08-01	0.0	0.07981605233994385
2022-08-01	0.0	0.0021793795871617484
2022-08-01	4.0	3.2588174442822315
2022-08-01	3.0	2.6465315920333925
2022-08-01	0.0	0.03539087636907745
2022-08-01	0.0	0.025289296019582234
2022-08-01	6.0	5.980527670416972
2022-08-01	6.0	6.747137031578287
2022-08-01	14.0	26.754120297200735
2022-08-01	0.0	0.005661356037618553
2022-08-01	7.0	5.17550847008468
2022-08-01	0.0	0.00539855129795776
2022-08-01	1.0	2.3859839901470687
2022-08-01	21.0	10.89498685643573
2022-08-01	2.0	9.280698232525678
2022-08-01	0.0	0.10415323299952134
2022-08-01	20.0	14.054547093985182
2022-08-01	37.5	22.668865670349394
2022-08-01	0.0	0.0022124628587211893
2022-08-01	5.0	3.8737577822517584
2022-08-01	1.0	2.4096656551517848
2022-08-01	0.0	0.09915261520942811
2022-08-01	14.0	3.5794189783551813
2022-08-01	1.0	2.454411254139169
2022-08-01	0.0	0.042429340334133495
2022-08-01	15.0	27.777113669390594
2022-08-01	0.0	0.023620592046441683
2022-08-01	0.0	0.0014213423758555627
2022-08-01	0.0	2.066831640684395
2022-08-01	2.0	1.9124564222329519
2022-08-01	0.0	0.008185255144902063
2022-08-01	7.0	26.100283637440043
2022-08-01	37.5	33.219022649390936
2022-08-01	1.0	1.742857134275006
2022-08-01	0.0	0.0012990951366903694
2022-08-01	0.0	0.05144629577258506
2022-08-01	12.0	16.344472037101834
2022-08-01	5.0	6.80017258254978
2022-08-01	1.0	1.7340890789626533
2022-08-01	37.5	34.28365764570189
2022-08-01	12.0	4.785176814290848
2022-08-01	0.0	0.002191910557208428
2022-08-01	37.5	34.9888476183654
2022-08-01	0.0	0.08293514729277815
2022-08-01	1.0	5.18549571415211
2022-08-01	0.0	0.6398986617741497
2022-08-01	6.0	9.393496297486212
2022-08-01	3.0	6.312794572782472
2022-08-01	0.0	0.5069561953130289
2022-08-01	0.0	0.004980118188073892
2022-08-01	0.0	0.00314436139950285
2022-08-01	4.0	2.5598710765381405
2022-08-01	2.0	3.90756529609615
2022-08-01	15.0	5.806717803909754
2022-08-01	22.0	7.8427884347874155
2022-08-01	0.0	0.0012489208926773658
2022-08-01	17.0	11.048256284348188
2022-08-01	14.0	37.04063041469456
2022-08-01	5.0	3.921814919843702
2022-08-01	11.0	31.457245946422507
2022-08-01	1.0	8.954247719868517
2022-08-01	0.0	4.364175235731784
2022-08-01	0.0	0.0012644055100266521
2022-08-01	2.0	2.4117394767576514
2022-08-01	0.0	0.025066240499498908
2022-08-01	1.0	2.1666251755574413
2022-08-01	37.5	30.387639009099786
2022-08-01	0.0	0.003143435150879152
2022-08-01	1.0	1.2581534224397857
2022-08-01	0.0	0.12937209443813802
2022-08-01	0.0	0.007910319185182296
2022-08-01	0.0	0.02808414013100965
2022-08-01	21.0	17.012222671640256
2022-08-01	6.0	2.527444961322095
2022-08-01	8.0	14.388495727340018
2022-08-01	3.0	18.613131111222817
2022-08-01	6.0	4.864656877818216
2022-08-01	1.0	1.779729022462628
2022-08-01	0.0	0.6375992129737872
2022-08-01	4.0	2.688601770882875
2022-08-01	0.0	0.0038110409703861325
2022-08-01	32.0	26.13953095671922
2022-08-01	12.0	9.211794870308275
2022-08-01	0.0	0.06118298974619131
2022-08-01	11.0	7.127294494035426
2022-08-01	0.0	0.24063025984030864
2022-08-01	2.0	2.1686702416880768
2022-08-01	7.0	1.1120957755966119
2022-08-01	1.0	2.723198418940904
2022-08-01	37.5	36.62867429369882
2022-08-01	20.0	22.048356725357163
2022-08-01	6.0	3.546754374896486
2022-08-01	0.0	0.0012436915886930848
2022-08-01	37.5	33.91134695777251
2022-08-01	3.0	17.003102368659704
2022-08-01	0.0	0.07930108953072346
2022-08-01	0.0	0.03240496273695767
2022-08-01	0.0	0.032439177792788
2022-08-01	1.0	1.5218657400721325
2022-08-01	0.0	0.0012489208926773658
2022-08-01	0.0	0.0024718269188768014
2022-08-01	0.0	0.007552218407454539
2022-08-01	0.0	0.6926591907545453
2022-08-01	6.0	4.252056014977061
2022-08-01	0.0	0.03004825563555462
2022-08-01	0.0	0.01003137942142229
2022-08-01	0.0	0.04130049689103216
2022-08-01	2.0	4.326207804235046
2022-08-01	0.0	3.2947733022505195
2022-08-01	17.0	14.73790273052598
2022-08-01	0.0	0.20915659427898686
2022-08-01	2.0	2.4409775374518863
2022-08-01	4.0	7.609869675837517
2022-08-01	5.0	3.4641569675524577
2022-08-01	0.0	0.02468601134063154
2022-08-01	0.0	0.36635532615401156
2022-08-01	0.0	0.013629717726131136
2022-08-01	10.0	14.697455032951005
2022-08-01	0.0	0.003424347062971961
2022-08-01	1.0	2.5407540768406744
2022-08-01	0.0	0.006150639161470139
2022-08-01	22.0	32.692137387359125
2022-08-01	0.0	0.6252612146192583
2022-08-01	3.0	2.759285193362799
2022-08-01	37.5	29.68848452447482
2022-08-01	0.0	0.009780592699760752
2022-08-01	0.0	0.020255715556183995
2022-08-01	34.0	29.49347134542201
2022-08-01	22.0	26.150831511741632
2022-08-01	4.0	2.682743585132345
2022-08-01	3.0	1.8163425802805828
2022-08-01	0.0	2.4974346757658528
2022-08-01	1.0	2.6182619977917008
2022-08-01	8.0	14.317685299760758
2022-08-01	2.0	3.557507416790928
2022-08-01	17.0	12.847252066260882
2022-08-01	0.0	0.004666815379906807
2022-08-01	0.0	0.020565073519885072
2022-08-01	0.0	0.12094168902519892
2022-08-01	0.0	1.0897760907141831
2022-08-01	0.0	0.3200100360662811
2022-08-01	0.0	0.06086537205010826
2022-08-01	13.0	5.715794541741566
2022-08-01	6.0	3.576605735222292
2022-08-01	0.0	0.0027716682245981575
2022-08-01	0.0	0.02718198008869655
2022-08-01	0.0	0.008239779583207658
2022-08-01	13.0	5.915602638048068
2022-08-01	37.5	34.454374058469575
2022-08-01	2.0	1.8525904338508936
2022-08-01	18.0	5.676107773357668
2022-08-01	0.0	1.215715363391239
2022-08-01	2.0	2.3168499775987943
2022-08-01	2.0	2.944507049203268
2022-08-01	0.0	0.9236760484640649
2022-08-01	4.0	5.916867336534475
2022-08-01	37.5	36.41418402055716
2022-08-01	15.0	2.9280355836937533
2022-08-01	2.0	6.441646594877266
2022-08-01	2.0	4.056357062757815
2022-08-01	6.0	3.558678677336056
2022-08-01	0.0	0.6347144747764981
2022-08-01	6.0	3.249624906708794
2022-08-01	1.0	2.2459130434463552
2022-08-01	0.0	0.0011689363685528857
2022-08-01	0.0	0.017029052820663384
2022-08-01	0.0	0.009916606725822587
2022-08-01	0.0	0.19548199998268395
2022-08-01	0.0	0.13755900800035858
2022-08-01	5.0	5.570648867260836
2022-08-01	0.0	0.004323135281860431
2022-08-01	6.0	11.31149350274427
2022-08-01	0.0	0.00126399947131692
2022-08-01	17.0	31.295769497930095
2022-08-01	0.0	0.004305021416751209
2022-08-01	25.0	5.2912866814725685
2022-08-01	0.0	0.1965584400245767
2022-08-01	37.5	35.12286682920045
2022-08-01	0.0	2.9742693339652155
2022-08-01	0.0	0.3063149308872677
2022-08-01	10.0	7.191584661573089
2022-08-01	0.0	0.6915710379674951
2022-08-01	0.0	0.002757081028202067
2022-08-01	0.0	0.06394567717894462
2022-08-01	22.0	13.915762541053557
2022-08-01	0.0	0.07024113244485868
2022-08-01	3.0	30.008227328268834
2022-08-01	0.0	0.014783577150018113
2022-08-01	0.0	1.2467300040380382
2022-08-01	0.0	0.005049292388357354
2022-08-01	0.0	0.2819924957352464
2022-08-01	19.0	27.76881675919526
2022-08-01	4.0	24.240829359943973
2022-08-01	37.5	34.49383852547869
2022-08-01	0.0	0.39694700780744957
2022-08-01	5.0	1.6018983921761718
2022-08-01	0.0	0.001231160618646405
2022-08-01	26.0	28.323217959683014
2022-08-01	0.0	0.01323105779206575
2022-08-01	28.0	30.41767396905032
2022-08-01	0.0	0.001241338636263658
2022-08-01	37.0	36.62867429369882
2022-08-01	37.5	25.309009304518195
2022-08-01	3.0	2.2562430997337106
2022-08-01	3.0	4.211667609435802
2022-08-01	1.0	2.616415853264039
2022-08-01	3.0	4.3867400989507
2022-08-01	7.0	6.477065427546753
2022-08-01	0.0	2.8927270720302647
2022-08-01	0.0	0.19626140830695646
2022-08-01	0.0	0.012779567195237318
2022-08-01	3.0	2.6778031031001865
2022-08-01	0.0	3.6624936359710993
2022-08-01	0.0	0.11474044193522805
2022-08-01	0.0	0.021965577010916452
2022-08-01	0.0	0.33712937289451317
2022-08-01	0.0	0.03365762877383201
2022-08-01	3.0	4.5628672972615165
2022-08-01	3.0	5.561907270831431
2022-08-01	2.0	3.0664364854824977
2022-08-01	0.0	0.11185340620469447
2022-08-01	3.0	5.446649548897717
2022-08-01	0.0	0.9004710235828901
2022-08-01	15.0	11.396126558612954
2022-08-01	0.0	0.0014016592392544721
2022-08-01	0.0	0.07710790789850853
2022-08-01	2.0	2.397515296386299
2022-08-01	2.0	1.4046870648774124
2022-08-01	0.0	0.010225395337386353
2022-08-01	0.0	0.028440469121545416
2022-08-01	0.0	0.011726437135120825
2022-08-01	0.0	0.003166575672971714
2022-08-01	0.0	0.15585495199389476
2022-08-01	2.0	3.834452959585041
2022-08-01	2.0	2.7165117532200296
2022-08-01	6.0	3.5718041916145626
2022-08-01	0.0	0.0012436915886930848
2022-08-01	1.0	1.9712989253042008
2022-08-01	1.0	4.285868179534422
2022-08-01	2.0	2.2400649305993268
2022-08-01	0.0	3.8480976866152856
2022-08-01	2.0	1.795948895199568
2022-08-01	0.0	2.0885018984697634
2022-08-01	0.0	0.07166224472941148
2022-08-01	0.0	0.14419495253729334
2022-08-01	9.0	9.320632989928445
2022-08-01	9.0	4.4267419853625345
2022-08-01	2.0	1.7475347515368682
2022-08-01	1.0	4.334319900910225
2022-08-01	0.0	0.030541554543050176
2022-08-01	7.0	11.29025324438095
2022-08-01	12.0	5.042418892100333
2022-08-01	2.0	5.5752851346590155
2022-08-01	0.0	1.4205772290069765
2022-08-01	3.0	4.871540539280663
2022-08-01	0.0	0.004707999431746731
2022-08-01	0.0	0.046019130172511406
2022-08-01	0.0	0.012903689373634217
2022-08-01	0.0	0.10563316610922643
2022-08-01	1.0	5.499359325978795
2022-08-01	32.0	30.257193114335063
2022-08-01	0.0	0.0019434604320567343
2022-08-01	0.0	0.010169133510207018
2022-08-01	13.0	8.174499199003368
2022-08-01	1.0	2.794177341616604
2022-08-01	8.0	32.26795328857489
2022-08-01	19.0	23.943786138404747
2022-08-01	4.0	13.977274816717756
2022-08-01	36.0	31.455332337781186
2022-08-01	0.0	0.07647969072101332
2022-08-01	1.0	1.6048424199630877
2022-08-01	0.0	0.03206610411214869
2022-08-01	2.0	3.382397915748729
2022-08-01	6.0	5.686858093974894
2022-08-01	0.0	0.6886415746288235
2022-08-01	0.0	3.343866398189196
2022-08-01	0.0	0.0012489208926773658
2022-08-01	1.0	7.568131923130192
2022-08-01	0.0	0.0411934524198525
2022-08-01	3.0	1.855821753059769
2022-09-01	1.0	3.5084448526383154
2022-09-01	0.0	0.03564863590029129
2022-09-01	1.0	2.780150257440684
2022-09-01	1.0	0.5272026718413036
2022-09-01	0.0	0.5093280975744088
2022-09-01	0.0	0.011295526285750042
2022-09-01	0.0	0.12808604775063076
2022-09-01	27.0	16.690683634090604
2022-09-01	0.0	0.05033102788557775
2022-09-01	0.0	0.004640752448359696
2022-09-01	0.0	0.28524928737921995
2022-09-01	19.0	10.182253752189116
2022-09-01	5.0	9.623904957569444
2022-09-01	0.0	0.11245549755958331
2022-09-01	3.0	9.165516222975528
2022-09-01	1.0	1.3828170207707686
2022-09-01	2.0	7.017649420504619
2022-09-01	1.0	1.236162309445453
2022-09-01	11.0	10.044456567887055
2022-09-01	0.0	0.004565666598310108
2022-09-01	0.0	0.07857206253366586
2022-09-01	0.0	0.23419087798098975
2022-09-01	1.0	2.216171956160256
2022-09-01	8.0	3.50527619423436
2022-09-01	0.0	0.0016062787982669892
2022-09-01	0.0	0.01352952574099775
2022-09-01	0.0	0.15139510781064897
2022-09-01	0.0	0.04355807889615312
2022-09-01	15.0	11.415905559184718
2022-09-01	0.0	1.16905948181688
2022-09-01	0.0	0.005281617490859482
2022-09-01	0.0	0.13877375150752266
2022-09-01	31.0	36.29099689442806
2022-09-01	0.0	0.0687611110197947
2022-09-01	2.0	6.882018682153165
2022-09-01	1.0	3.1527966222404533
2022-09-01	0.0	4.502425569393427
2022-09-01	0.0	0.007535326373259148
2022-09-01	0.0	0.002268004954329113
2022-09-01	0.0	0.05757415191566216
2022-09-01	34.0	36.27732051172963
2022-09-01	4.0	7.193410135290027
2022-09-01	2.0	9.494317439533695
2022-09-01	0.0	0.5149608625214368
2022-09-01	2.0	3.6827749416893054
2022-09-01	0.0	0.55562226544703
2022-09-01	5.0	7.096471575734968
2022-09-01	2.0	7.304132777931627
2022-09-01	12.0	19.481305275446896
2022-09-01	1.0	2.7912724920354766
2022-09-01	1.0	3.0646032009096134
2022-09-01	0.0	5.627496150073139
2022-09-01	1.0	4.819967052907375
2022-09-01	0.0	0.017644118273272762
2022-09-01	2.0	3.0603203109158623
2022-09-01	0.0	0.14875895037949002
2022-09-01	0.0	0.07532440086121572
2022-09-01	0.0	0.02937744286795544
2022-09-01	0.0	0.43811707498980945
2022-09-01	0.0	0.004836174993201409
2022-09-01	4.0	3.2018837876317576
2022-09-01	0.0	0.04361165854632464
2022-09-01	5.0	5.521080048065599
2022-09-01	6.0	21.07488294889686
2022-09-01	0.0	0.004240754016558816
2022-09-01	0.0	0.015910550879987072
